yugene_value	probe_id	sample_id	ds_id	chip_type	x_position
0.318200173234	ILMN_1215209	D16CL25	6198	72	368
0.317826885182	ILMN_1215209	GSM1200002	6231	1	369
0.31755743603	10547664	GSM538285	6311	31	370
0.316533137027	1420331_at	GSM1368201	6390	11	371
0.313023042901	ILMN_1216972	4481850181_E	5019	1	372
0.310282091349	10547664	GSM1026810	6313	31	373
0.310009362088	1420331_at	GSM98876	6658	11	374
0.30437651362	10547664	GSM854316	6311	31	375
0.304258582142	ILMN_1215209	5599251006_E	6712	1	376
0.304028037065	ILMN_1215209	GSM1199963	6231	1	377
0.302876033699	1420330_at	GSM1338691	6659	11	378
0.301097356071	10547664	GSM538348	6311	31	379
0.300171941188	10547664	GSM538294	6311	31	380
0.297387700793	ILMN_1215209	D16CL4	6198	72	381
0.296890221346	10547664	GSM854262	6311	31	382
0.296578092679	ILMN_1215209	GSM1199951	6231	1	383
0.29214176845	ILMN_1216972	GSM1199985	6231	1	384
0.291706990597	ILMN_1215209	D16CL12	6117	72	385
0.291075014684	1420331_at	GSM426744	6308	117	386
0.290451791635	ILMN_1215209	8709381082_D	6124	72	387
0.28821018819	ILMN_1215209	GSM1200038	6231	1	388
0.284894456196	10547664	GSM1349557	6346	31	389
0.284715396716	ILMN_1215209	GSM1200017	6231	1	390
0.283809480272	1420331_at	GSM1338683	6659	11	391
0.283685199019	ILMN_1215209	D16CL3	6117	72	392
0.283308388245	ILMN_1215209	D16CL6	6117	72	393
0.28012577406	10547664	GSM854247	6311	31	394
0.279137995264	ILMN_1215209	HOXb7-3	6275	1	395
0.278974386388	10547664	GSM1349524	6346	31	396
0.276955600415	ILMN_1215209	GSM1199933	6231	1	397
0.272280757303	1420331_at	GSM876161	6087	11	398
0.271607724366	ILMN_1215209	GSM1200032	6231	1	399
0.271242826802	ILMN_1216972	SAMPLE_5	6357	132	400
0.271002563925	ILMN_1215209	D16CL13	6198	72	401
0.270732768931	10547664	GSM1143716	6310	31	402
0.268490102421	ILMN_1216972	4481850209_E	5019	1	403
0.267624329432	10547664	GSM854274	6311	31	404
0.265662696503	ILMN_1216972	4936586023_A	4000	1	405
0.263707077913	ILMN_1215209	D16CL21	6117	72	406
0.263281571666	ILMN_1215209	GSM1179585	6354	1	407
0.262614253187	6957083	GSM948884	6592	74	408
0.261876420196	10547664	GSM754829	6312	31	409
0.26079397901	1420330_at	GSM1338685	6659	11	410
0.260480447176	1420331_at	GSM1338689	6659	11	411
0.258456459011	6957083	GSM948875	6592	74	412
0.258060282371	1420331_at	GSM1338692	6659	11	413
0.257661334095	1420330_at	GSM854036	6659	11	414
0.257528686989	6957083	GSM542378	6066	74	415
0.25747111582	10547664	GSM399370	6311	31	416
0.256101794511	1420331_at	GSM876167	6087	11	417
0.254996868993	10547664	GSM538291	6311	31	418
0.252961988028	ILMN_1215209	5599251005_B	6714	1	419
0.251901665575	ILMN_1215209	GSM1199984	6231	1	420
0.250881579658	10547664	GSM1340096	6455	31	421
0.250655030356	10547664	GSM538246	6311	31	422
0.250208945265	96551_at	GSM867850	6109	172	423
0.248226778861	ILMN_1215209	GSM1199960	6231	1	424
0.247742801097	ILMN_1215209	MEF_CELLS	6117	72	425
0.246876159005	1420331_at	GSM1338650	6659	11	426
0.24627499656	10547664	GSM605816	6311	31	427
0.246166773149	10547664	GSM1026789	6313	31	428
0.244788151263	96551_at	GSM867868	6109	172	429
0.244039112146	ILMN_1215209	D16CL18	6117	72	430
0.243002326308	1420331_at	GSM1338653	6659	11	431
0.242593184179	ILMN_1215209	GSM1199966	6231	1	432
0.242454450687	1420330_at	GSM1139861	6307	11	433
0.242393573654	ILMN_1216972	GSM1199958	6231	1	434
0.242051970628	ILMN_1215209	5599251005_E	6714	1	435
0.237611539496	10547664	GSM754784	6312	31	436
0.23666687198	10547664	GSM1349539	6346	31	437
0.236338364554	ILMN_1215209	GSM1199939	6231	1	438
0.235605345112	ILMN_1215209	GSM1199981	6231	1	439
0.235142211827	10547664	GSM605813	6311	31	440
0.233953509872	10547664	GSM605819	6311	31	441
0.233847491786	10547664	GSM1143722	6310	31	442
0.2336321875	10547664	GSM538313	6311	31	443
0.231692940065	10547664	GSM1349500	6346	31	444
0.23115186688	10547664	GSM920629	6311	31	445
0.23057824495	1420331_at	GSM1338662	6659	11	446
0.230322719208	ILMN_2671354	SAMPLE_4	6357	132	447
0.229266243156	ILMN_1215209	GSM1199978	6231	1	448
0.228523946854	ILMN_1215209	5599251011_E	6713	1	449
0.227826807434	ILMN_1215209	GSM1199993	6231	1	450
0.224832527118	ILMN_1215209	D16CL24	6117	72	451
0.224756976506	10547664	GSM1349533	6346	31	452
0.224725448804	96551_at	GSM867859	6109	172	453
0.224432128131	ILMN_1216972	4481850209_B	5019	1	454
0.223896035986	10547664	GSM538303	6311	31	455
0.223123480203	ILMN_1215209	GSM1199969	6231	1	456
0.221794975361	10547664	GSM399391	6311	31	457
0.221082692018	ILMN_1216972	D16CL24	6198	72	458
0.220110767647	1420330_at	GSM98881	6658	11	459
0.219417538948	10547664	GSM476681	6311	31	460
0.219028750081	ILMN_1215209	GSM1199936	6231	1	461
0.216380817223	1420331_at	GSM1338680	6659	11	462
0.215330677328	10547664	GSM538288	6311	31	463
0.215145933244	1420331_at	GSM1338668	6659	11	464
0.213813967469	10547664	GSM554561	5001	31	465
0.212148339352	1420330_at	GSM1139849	6307	11	466
0.211845129609	10547664	GSM554592	5001	31	467
0.211827960151	1420331_at	GSM980892_CB2009254_5_HY51	6193	11	468
0.211748761252	ILMN_1215209	GSM1199930	6231	1	469
0.211084919529	10547664	GSM1026801	6313	31	470
0.21100564826	1420330_at	GSM868295	6300	11	471
0.209131205639	ILMN_1215209	D16CL9	6117	72	472
0.208392692602	10547664	GSM1349542	6346	31	473
0.207919105422	10547664	GSM605893	6311	31	474
0.207104045059	96551_at	GSM867856	6109	172	475
0.206737868029	10547664	GSM920623	6311	31	476
0.206538392654	10547664	GSM1622286	6582	31	477
0.206511742508	1420330_at	GSM422309	6435	191	478
0.205708321495	10547664	GSM476669	6311	31	479
0.205531286241	ILMN_1216972	GSM1199994	6231	1	480
0.205294237698	96551_at	GSM867853	6109	172	481
0.204781572172	10547664	GSM777065	6311	31	482
0.204037908605	96551_at	GSM867841	6109	172	483
0.202554482026	10547664	GSM538415	6311	31	484
0.201191644779	ILMN_1215209	GSM1199972	6231	1	485
0.199903511016	10547664	GSM1143734	6310	31	486
0.199885257389	1420330_at	GSM426747	6308	117	487
0.197616432817	10547664	GSM1026798	6313	31	488
0.197607487057	10547664	GSM854238	6311	31	489
0.197277389455	96551_at	GSM867844	6109	172	490
