yugene_value	probe_id	sample_id	ds_id	chip_type	x_position
0.369564845053	ILMN_3245441	9249896031_D	6646	73	1647
0.369401206052	ILMN_3245441	7509352082_A	6646	73	1648
0.368730679515	ILMN_3245441	5645810031_L	6646	73	1649
0.365558585401	ILMN_3245441	6898376078_L	6646	73	1650
0.364453069792	ILMN_3245441	9252616034_E	6646	73	1651
0.359656328864	ILMN_3245441	6898376045_K	6646	73	1652
0.353152433556	ILMN_3245441	5645810051_L	6646	73	1653
0.35200716895	ILMN_3245441	9252616058_H	6646	73	1654
0.351938405254	ILMN_3245441	9249896097_B	6646	73	1655
0.351553387996	ILMN_3245441	5666194004_B	6646	73	1656
0.348751625278	ILMN_3245441	9257631026_I	6646	73	1657
0.345401534783	ILMN_3245441	5655508048_E	6646	73	1658
0.34501290009	ILMN_3245441	GSM1212225	6213	73	1659
0.341726875422	ILMN_3245441	5655508016_C	6646	73	1660
0.333437287693	ILMN_3245441	5655508004_H	6646	73	1661
0.327375450786	ILMN_3245441	PAW514	6491	73	1662
0.325926170598	ILMN_3245441	6991010045_G	6646	73	1663
0.324497094659	212581_x_at	GSM609697_5202764005789146112904.H06	5003	41	1664
0.323571455063	ILMN_3245441	9252616028_I	6646	73	1665
0.321637994916	ILMN_3245441	5666194022_L	6646	73	1666
0.318918249943	ILMN_3245441	9257631045_C	6646	73	1667
0.315846732997	ILMN_3245441	GSM810571	5035	73	1668
0.313765272794	ILMN_3245441	7649558052_C	6646	73	1669
0.310727629941	ILMN_3245441	9252616099_G	6646	73	1670
0.307071798878	ILMN_3245441	GSM1442040	6537	73	1671
0.299603079208	ILMN_3245441	6898376089_G	6646	73	1672
0.298897960396	ILMN_3245441	9252616022_B	6646	73	1673
0.295906118143	ILMN_1802252	5975034034_J	6554	73	1674
0.295504296537	ILMN_3245441	7509379091_H	6646	73	1675
0.293946327106	ILMN_3245441	6991010010_D	6646	73	1676
0.293184041931	ILMN_3245441	6898368080_J	6646	73	1677
0.29165826488	ILMN_3245441	7466516033_G	6646	73	1678
0.291636622464	ILMN_3245441	6247231018_L	6072	73	1679
0.291273493135	ILMN_3245441	9249896042_K	6646	73	1680
0.291251419142	ILMN_3245441	9252616096_B	6646	73	1681
0.29010617127	ILMN_3245441	9273353045_I	6460	73	1682
0.29010617127	ILMN_3245441	9273353045_I	6418	73	1683
0.285866210109	ILMN_3245441	7649558069_J	6646	73	1684
0.285705124515	ILMN_3245441	6898376067_D	6646	73	1685
